Gene stable ID	Zebrafish gene stable ID	Zebrafish homology type	Tropical clawed frog gene stable ID	Tropical clawed frog homology type
ENSRNOG00000086056				
ENSRNOG00000019187	ENSDARG00000056005	ortholog_many2many	ENSXETG00000019286	ortholog_many2many
ENSRNOG00000019187	ENSDARG00000020953	ortholog_many2many	ENSXETG00000019286	ortholog_many2many
ENSRNOG00000019187	ENSDARG00000041394	ortholog_many2many	ENSXETG00000019286	ortholog_many2many
ENSRNOG00000019187	ENSDARG00000099383	ortholog_many2many	ENSXETG00000019286	ortholog_many2many
ENSRNOG00000067908			ENSXETG00000014481	ortholog_one2one
ENSRNOG00000076051				
ENSRNOG00000071740				
ENSRNOG00000075200				
ENSRNOG00000060946	ENSDARG00000100119	ortholog_one2many	ENSXETG00000004852	ortholog_one2one
ENSRNOG00000060946	ENSDARG00000059809	ortholog_one2many	ENSXETG00000004852	ortholog_one2one
ENSRNOG00000074857				
ENSRNOG00000002428	ENSDARG00000089824	ortholog_one2one	ENSXETG00000018445	ortholog_one2one
ENSRNOG00000001797	ENSDARG00000012215	ortholog_one2one	ENSXETG00000048614	ortholog_one2one
ENSRNOG00000023612	ENSDARG00000061355	ortholog_one2many	ENSXETG00000011988	ortholog_one2many
ENSRNOG00000022781	ENSDARG00000087749	ortholog_one2many	ENSXETG00000030589	ortholog_one2one
ENSRNOG00000022781	ENSDARG00000091535	ortholog_one2many	ENSXETG00000030589	ortholog_one2one
ENSRNOG00000073921				
ENSRNOG00000029243	ENSDARG00000035400	ortholog_one2many	ENSXETG00000016819	ortholog_one2many
ENSRNOG00000066383				
ENSRNOG00000008345	ENSDARG00000032577	ortholog_one2one	ENSXETG00000013083	ortholog_one2one
ENSRNOG00000089563				
ENSRNOG00000018353	ENSDARG00000018918	ortholog_one2one	ENSXETG00000018168	ortholog_one2one
ENSRNOG00000001466				
ENSRNOG00000086766				
ENSRNOG00000080557				
ENSRNOG00000064704				
ENSRNOG00000002652	ENSDARG00000061551	ortholog_many2many	ENSXETG00000012970	ortholog_one2one
ENSRNOG00000002652	ENSDARG00000074222	ortholog_many2many	ENSXETG00000012970	ortholog_one2one
ENSRNOG00000002652	ENSDARG00000091573	ortholog_many2many	ENSXETG00000012970	ortholog_one2one
ENSRNOG00000032419				
ENSRNOG00000088463				
ENSRNOG00000072460				
ENSRNOG00000083171				
ENSRNOG00000084788				
ENSRNOG00000090209				
ENSRNOG00000000759			ENSXETG00000043816	ortholog_many2many
ENSRNOG00000000759			ENSXETG00000041739	ortholog_many2many
ENSRNOG00000032432	ENSDARG00000061355	ortholog_one2many	ENSXETG00000011988	ortholog_one2many
ENSRNOG00000079495				
ENSRNOG00000046080				
ENSRNOG00000073555			ENSXETG00000036762	ortholog_one2one
ENSRNOG00000077026				
ENSRNOG00000075498				
ENSRNOG00000004457	ENSDARG00000070560	ortholog_many2many		
ENSRNOG00000004457	ENSDARG00000005015	ortholog_many2many		
ENSRNOG00000073887				
ENSRNOG00000072416				
ENSRNOG00000088417				
ENSRNOG00000058828				
ENSRNOG00000073624				
ENSRNOG00000089626				
ENSRNOG00000078111				
ENSRNOG00000058134				
ENSRNOG00000008714	ENSDARG00000061355	ortholog_one2many	ENSXETG00000011988	ortholog_one2many
ENSRNOG00000024016			ENSXETG00000027563	ortholog_many2many
ENSRNOG00000024016			ENSXETG00000044535	ortholog_many2many
ENSRNOG00000024016			ENSXETG00000019559	ortholog_many2many
ENSRNOG00000024016			ENSXETG00000024858	ortholog_many2many
ENSRNOG00000024016			ENSXETG00000008796	ortholog_many2many
ENSRNOG00000090999				
ENSRNOG00000001795	ENSDARG00000012942	ortholog_one2one	ENSXETG00000047570	ortholog_one2one
ENSRNOG00000002511	ENSDARG00000104453	ortholog_one2one	ENSXETG00000008399	ortholog_one2one
ENSRNOG00000074570				
ENSRNOG00000073007				
ENSRNOG00000078293				
ENSRNOG00000036959			ENSXETG00000036121	ortholog_one2one
ENSRNOG00000080393				
ENSRNOG00000079438				
ENSRNOG00000020409	ENSDARG00000017320	ortholog_many2many	ENSXETG00000047213	ortholog_one2many
ENSRNOG00000020409	ENSDARG00000068114	ortholog_many2many	ENSXETG00000047213	ortholog_one2many
ENSRNOG00000054968				
ENSRNOG00000076247				
ENSRNOG00000072680				
ENSRNOG00000037839	ENSDARG00000062811	ortholog_one2many	ENSXETG00000024793	ortholog_one2many
ENSRNOG00000073348				
ENSRNOG00000057971				
ENSRNOG00000063018	ENSDARG00000035573	ortholog_one2many	ENSXETG00000018174	ortholog_one2many
ENSRNOG00000008553	ENSDARG00000053087	ortholog_one2one	ENSXETG00000013086	ortholog_one2one
ENSRNOG00000084003				
ENSRNOG00000061717				
ENSRNOG00000088969				
ENSRNOG00000076124				
ENSRNOG00000074325				
ENSRNOG00000016076				
ENSRNOG00000081335				
ENSRNOG00000077292				
ENSRNOG00000086975				
ENSRNOG00000083896				
ENSRNOG00000087986				
ENSRNOG00000020412	ENSDARG00000018049	ortholog_one2one	ENSXETG00000008422	ortholog_one2one
ENSRNOG00000046836				
ENSRNOG00000074331				
ENSRNOG00000065028			ENSXETG00000043816	ortholog_many2many
ENSRNOG00000065028			ENSXETG00000041739	ortholog_many2many
ENSRNOG00000019350				
ENSRNOG00000076344				
ENSRNOG00000089862			ENSXETG00000036744	ortholog_many2many
ENSRNOG00000089862			ENSXETG00000040439	ortholog_many2many
ENSRNOG00000085821				
ENSRNOG00000031222	ENSDARG00000058212	ortholog_one2many		
ENSRNOG00000013930	ENSDARG00000090993	ortholog_one2one	ENSXETG00000025752	ortholog_one2one
ENSRNOG00000051587				
ENSRNOG00000014018	ENSDARG00000098221	ortholog_one2one	ENSXETG00000046896	ortholog_one2one
ENSRNOG00000019073	ENSDARG00000079123	ortholog_one2one	ENSXETG00000016790	ortholog_one2one
ENSRNOG00000062457	ENSDARG00000054292	ortholog_one2many	ENSXETG00000044771	ortholog_one2many
ENSRNOG00000081624				
ENSRNOG00000033790	ENSDARG00000015206	ortholog_one2many	ENSXETG00000011386	ortholog_one2one
ENSRNOG00000033790	ENSDARG00000004735	ortholog_one2many	ENSXETG00000011386	ortholog_one2one
ENSRNOG00000007921	ENSDARG00000061735	ortholog_one2one	ENSXETG00000001777	ortholog_one2one
ENSRNOG00000077546				
ENSRNOG00000049047			ENSXETG00000025319	ortholog_one2many
ENSRNOG00000087078				
ENSRNOG00000048688				
ENSRNOG00000073052				
ENSRNOG00000033389	ENSDARG00000101452	ortholog_one2one	ENSXETG00000019936	ortholog_one2one
ENSRNOG00000077903				
ENSRNOG00000078302				
ENSRNOG00000078416				
ENSRNOG00000025541				
ENSRNOG00000015152	ENSDARG00000051861	ortholog_one2many	ENSXETG00000006706	ortholog_one2one
ENSRNOG00000015152	ENSDARG00000079438	ortholog_one2many	ENSXETG00000006706	ortholog_one2one
ENSRNOG00000076841				
ENSRNOG00000072012				
ENSRNOG00000082415	ENSDARG00000045359	ortholog_one2many	ENSXETG00000011828	ortholog_one2many
ENSRNOG00000064740				
ENSRNOG00000065286				
ENSRNOG00000008619	ENSDARG00000077082	ortholog_one2one	ENSXETG00000013094	ortholog_one2one
ENSRNOG00000084078				
ENSRNOG00000071346				
ENSRNOG00000001794				
ENSRNOG00000030299	ENSDARG00000092693	ortholog_one2many	ENSXETG00000014661	ortholog_one2many
ENSRNOG00000028743	ENSDARG00000073728	ortholog_one2one		
ENSRNOG00000060595				
ENSRNOG00000053586				
ENSRNOG00000077719				
ENSRNOG00000080630				
ENSRNOG00000076209				
ENSRNOG00000083623				
ENSRNOG00000071455				
ENSRNOG00000070525				
ENSRNOG00000074840				
ENSRNOG00000071614				
ENSRNOG00000066997				
ENSRNOG00000060940				
ENSRNOG00000025519				
ENSRNOG00000072343				
ENSRNOG00000012580				
ENSRNOG00000077773				
ENSRNOG00000027410			ENSXETG00000018165	ortholog_one2one
ENSRNOG00000055839				
ENSRNOG00000091113				
ENSRNOG00000053728	ENSDARG00000031702	ortholog_one2one	ENSXETG00000034199	ortholog_one2one
ENSRNOG00000002529	ENSDARG00000015649	ortholog_one2one	ENSXETG00000005415	ortholog_one2one
ENSRNOG00000086380				
ENSRNOG00000080501				
ENSRNOG00000037827				
ENSRNOG00000079328				
ENSRNOG00000016484	ENSDARG00000093119	ortholog_one2many	ENSXETG00000016238	ortholog_one2one
ENSRNOG00000016484	ENSDARG00000019585	ortholog_one2many	ENSXETG00000016238	ortholog_one2one
ENSRNOG00000016484	ENSDARG00000110055	ortholog_one2many	ENSXETG00000016238	ortholog_one2one
ENSRNOG00000016484	ENSDARG00000056510	ortholog_one2many	ENSXETG00000016238	ortholog_one2one
ENSRNOG00000016484	ENSDARG00000092052	ortholog_one2many	ENSXETG00000016238	ortholog_one2one
ENSRNOG00000047457	ENSDARG00000059058	ortholog_one2one	ENSXETG00000048294	ortholog_one2one
ENSRNOG00000059004				
ENSRNOG00000014382	ENSDARG00000094590	ortholog_one2one	ENSXETG00000048325	ortholog_one2one
ENSRNOG00000086314				
ENSRNOG00000019873	ENSDARG00000058038	ortholog_one2one	ENSXETG00000005628	ortholog_one2one
ENSRNOG00000057398				
ENSRNOG00000084548				
ENSRNOG00000051388				
ENSRNOG00000077899	ENSDARG00000087681	ortholog_one2many	ENSXETG00000031404	ortholog_one2one
ENSRNOG00000077899	ENSDARG00000058256	ortholog_one2many	ENSXETG00000031404	ortholog_one2one
ENSRNOG00000082020	ENSDARG00000039374	ortholog_one2one		
ENSRNOG00000000873			ENSXETG00000019750	ortholog_one2one
ENSRNOG00000089998				
ENSRNOG00000071742				
ENSRNOG00000075175				
ENSRNOG00000081234				
ENSRNOG00000079468				
ENSRNOG00000004423	ENSDARG00000028228	ortholog_one2one	ENSXETG00000014541	ortholog_one2one
ENSRNOG00000065319				
ENSRNOG00000064401				
ENSRNOG00000055658				
ENSRNOG00000058434	ENSDARG00000097485	ortholog_one2one	ENSXETG00000037813	ortholog_one2one
ENSRNOG00000090428				
ENSRNOG00000056897				
ENSRNOG00000058729				
ENSRNOG00000027761	ENSDARG00000056649	ortholog_one2one	ENSXETG00000048375	ortholog_one2one
ENSRNOG00000089349				
ENSRNOG00000061440			ENSXETG00000029599	ortholog_one2many
ENSRNOG00000061440			ENSXETG00000029539	ortholog_one2many
ENSRNOG00000061440			ENSXETG00000029719	ortholog_one2many
ENSRNOG00000061440			ENSXETG00000037259	ortholog_one2many
ENSRNOG00000079932				
ENSRNOG00000005506			ENSXETG00000044912	ortholog_one2one
ENSRNOG00000000613	ENSDARG00000063145	ortholog_one2one		
ENSRNOG00000090693				
ENSRNOG00000000765				
ENSRNOG00000055177				
ENSRNOG00000073337				
ENSRNOG00000057346				
ENSRNOG00000087132				
ENSRNOG00000057503				
ENSRNOG00000055084				
ENSRNOG00000007587	ENSDARG00000027316	ortholog_one2one	ENSXETG00000006691	ortholog_one2one
ENSRNOG00000001793	ENSDARG00000018441	ortholog_one2one	ENSXETG00000045981	ortholog_one2one
ENSRNOG00000077573				
ENSRNOG00000087414				
ENSRNOG00000063363				
ENSRNOG00000029420			ENSXETG00000031005	ortholog_one2many
ENSRNOG00000086524				
ENSRNOG00000086885	ENSDARG00000063387	ortholog_one2one	ENSXETG00000040312	ortholog_one2one
ENSRNOG00000015593	ENSDARG00000062204	ortholog_one2one	ENSXETG00000006704	ortholog_one2one
ENSRNOG00000060263				
ENSRNOG00000025603				
ENSRNOG00000068654				
ENSRNOG00000088680				
ENSRNOG00000046554				
ENSRNOG00000007160	ENSDARG00000041708	ortholog_one2one	ENSXETG00000013798	ortholog_one2one
ENSRNOG00000085017				
ENSRNOG00000054881				
ENSRNOG00000002487	ENSDARG00000016085	ortholog_one2one	ENSXETG00000005409	ortholog_one2one
ENSRNOG00000072902				
ENSRNOG00000061213	ENSDARG00000079823	ortholog_one2many	ENSXETG00000027658	ortholog_one2many
ENSRNOG00000048004	ENSDARG00000073933	ortholog_one2one	ENSXETG00000033300	ortholog_one2one
ENSRNOG00000059057	ENSDARG00000038686	ortholog_one2one	ENSXETG00000037387	ortholog_one2one
ENSRNOG00000072485				
ENSRNOG00000014874	ENSDARG00000060430	ortholog_one2one	ENSXETG00000020484	ortholog_one2one
ENSRNOG00000084391				
ENSRNOG00000062276	ENSDARG00000078258	ortholog_one2many	ENSXETG00000004250	ortholog_one2one
ENSRNOG00000062276	ENSDARG00000052045	ortholog_one2many	ENSXETG00000004250	ortholog_one2one
ENSRNOG00000076023				
ENSRNOG00000048450				
ENSRNOG00000006622	ENSDARG00000045768	ortholog_one2many	ENSXETG00000016951	ortholog_one2one
ENSRNOG00000006622	ENSDARG00000011583	ortholog_one2many	ENSXETG00000016951	ortholog_one2one
ENSRNOG00000081014				
ENSRNOG00000019150	ENSDARG00000003749	ortholog_one2one	ENSXETG00000016788	ortholog_one2one
ENSRNOG00000087914				
ENSRNOG00000031641	ENSDARG00000088030	ortholog_one2many	ENSXETG00000027871	ortholog_one2many
ENSRNOG00000077354				
ENSRNOG00000076954				
ENSRNOG00000025720			ENSXETG00000017356	ortholog_one2one
ENSRNOG00000076482	ENSDARG00000101085	ortholog_one2one	ENSXETG00000043471	ortholog_one2one
ENSRNOG00000012603	ENSDARG00000040614	ortholog_one2one	ENSXETG00000015051	ortholog_one2one
ENSRNOG00000043233				
ENSRNOG00000047697	ENSDARG00000091254	ortholog_one2many	ENSXETG00000004232	ortholog_one2one
ENSRNOG00000047697	ENSDARG00000087054	ortholog_one2many	ENSXETG00000004232	ortholog_one2one
ENSRNOG00000047697	ENSDARG00000092350	ortholog_one2many	ENSXETG00000004232	ortholog_one2one
ENSRNOG00000047697	ENSDARG00000075541	ortholog_one2many	ENSXETG00000004232	ortholog_one2one
ENSRNOG00000047697	ENSDARG00000098576	ortholog_one2many	ENSXETG00000004232	ortholog_one2one
ENSRNOG00000047697	ENSDARG00000075055	ortholog_one2many	ENSXETG00000004232	ortholog_one2one
ENSRNOG00000047697	ENSDARG00000018342	ortholog_one2many	ENSXETG00000004232	ortholog_one2one
ENSRNOG00000047697	ENSDARG00000023526	ortholog_one2many	ENSXETG00000004232	ortholog_one2one
ENSRNOG00000022476			ENSXETG00000039007	ortholog_one2one
ENSRNOG00000076117				
ENSRNOG00000063136				
ENSRNOG00000012535				
ENSRNOG00000071435				
ENSRNOG00000080315				
ENSRNOG00000009134	ENSDARG00000042456	ortholog_one2one	ENSXETG00000013095	ortholog_one2one
ENSRNOG00000048981	ENSDARG00000028664	ortholog_one2many	ENSXETG00000011083	ortholog_one2one
ENSRNOG00000048981	ENSDARG00000100317	ortholog_one2many	ENSXETG00000011083	ortholog_one2one
ENSRNOG00000081119				
ENSRNOG00000039762			ENSXETG00000038965	ortholog_one2one
ENSRNOG00000078493				
ENSRNOG00000047088	ENSDARG00000046106	ortholog_one2one	ENSXETG00000044662	ortholog_one2one
ENSRNOG00000029922	ENSDARG00000038040	ortholog_one2one	ENSXETG00000015845	ortholog_one2one
ENSRNOG00000066049				
ENSRNOG00000087883				
ENSRNOG00000026805				
ENSRNOG00000079370				
ENSRNOG00000049128	ENSDARG00000059097	ortholog_one2one	ENSXETG00000038719	ortholog_one2one
ENSRNOG00000069400				
ENSRNOG00000006998	ENSDARG00000071498	ortholog_many2many	ENSXETG00000019760	ortholog_one2many
ENSRNOG00000006998	ENSDARG00000056653	ortholog_many2many	ENSXETG00000019760	ortholog_one2many
ENSRNOG00000004777	ENSDARG00000008740	ortholog_one2one	ENSXETG00000008079	ortholog_one2one
ENSRNOG00000090890				
ENSRNOG00000012689	ENSDARG00000070110	ortholog_one2one	ENSXETG00000011322	ortholog_one2one
ENSRNOG00000000726				
ENSRNOG00000081038				
ENSRNOG00000050312				
ENSRNOG00000017997	ENSDARG00000040152	ortholog_one2one	ENSXETG00000006888	ortholog_one2one
ENSRNOG00000015830	ENSDARG00000076320	ortholog_one2many	ENSXETG00000034667	ortholog_one2many
ENSRNOG00000015830	ENSDARG00000079324	ortholog_one2many	ENSXETG00000034667	ortholog_one2many
ENSRNOG00000015830	ENSDARG00000076320	ortholog_one2many	ENSXETG00000031447	ortholog_one2many
ENSRNOG00000015830	ENSDARG00000079324	ortholog_one2many	ENSXETG00000031447	ortholog_one2many
ENSRNOG00000015830	ENSDARG00000076320	ortholog_one2many	ENSXETG00000048399	ortholog_one2many
ENSRNOG00000015830	ENSDARG00000079324	ortholog_one2many	ENSXETG00000048399	ortholog_one2many
ENSRNOG00000088551				
ENSRNOG00000073677				
ENSRNOG00000070422				
ENSRNOG00000061530	ENSDARG00000042233	ortholog_one2one	ENSXETG00000037314	ortholog_one2one
ENSRNOG00000031387	ENSDARG00000070846	ortholog_one2one	ENSXETG00000003704	ortholog_one2one
ENSRNOG00000039759	ENSDARG00000002959	ortholog_one2many	ENSXETG00000025816	ortholog_one2one
ENSRNOG00000039759	ENSDARG00000098490	ortholog_one2many	ENSXETG00000025816	ortholog_one2one
ENSRNOG00000079089				
ENSRNOG00000029106				
ENSRNOG00000078843				
ENSRNOG00000078173				
ENSRNOG00000071621				
ENSRNOG00000072322				
ENSRNOG00000026786				
ENSRNOG00000015033	ENSDARG00000054031	ortholog_one2one	ENSXETG00000047414	ortholog_one2one
ENSRNOG00000011394	ENSDARG00000079500	ortholog_one2many	ENSXETG00000024790	ortholog_one2one
ENSRNOG00000011394	ENSDARG00000017162	ortholog_one2many	ENSXETG00000024790	ortholog_one2one
ENSRNOG00000076225				
ENSRNOG00000072185				
ENSRNOG00000001559	ENSDARG00000029415	ortholog_one2one	ENSXETG00000001802	ortholog_one2one
ENSRNOG00000078943				
ENSRNOG00000028939	ENSDARG00000041232	ortholog_one2many	ENSXETG00000034554	ortholog_one2many
ENSRNOG00000040183				
ENSRNOG00000012708	ENSDARG00000008249	ortholog_one2one	ENSXETG00000011324	ortholog_one2one
ENSRNOG00000082484				
ENSRNOG00000079867				
ENSRNOG00000075066				
ENSRNOG00000004784	ENSDARG00000061629	ortholog_one2one	ENSXETG00000008078	ortholog_one2one
ENSRNOG00000012210	ENSDARG00000074287	ortholog_one2many	ENSXETG00000011085	ortholog_one2one
ENSRNOG00000012210	ENSDARG00000018976	ortholog_one2many	ENSXETG00000011085	ortholog_one2one
ENSRNOG00000071637				
ENSRNOG00000074314				
ENSRNOG00000009217				
ENSRNOG00000012536	ENSDARG00000057053	ortholog_one2many	ENSXETG00000006614	ortholog_one2one
ENSRNOG00000012536	ENSDARG00000029621	ortholog_one2many	ENSXETG00000006614	ortholog_one2one
ENSRNOG00000019858	ENSDARG00000026926	ortholog_one2many	ENSXETG00000005582	ortholog_one2one
ENSRNOG00000019858	ENSDARG00000019752	ortholog_one2many	ENSXETG00000005582	ortholog_one2one
ENSRNOG00000091073				
ENSRNOG00000084780				
ENSRNOG00000089354				
ENSRNOG00000020166				
ENSRNOG00000079949				
ENSRNOG00000002285	ENSDARG00000036500	ortholog_one2many		
ENSRNOG00000083290				
ENSRNOG00000019267				
ENSRNOG00000027955				
ENSRNOG00000086550				
ENSRNOG00000026745	ENSDARG00000036237	ortholog_many2many		
ENSRNOG00000026745	ENSDARG00000078399	ortholog_many2many		
ENSRNOG00000079593				
ENSRNOG00000075516				
ENSRNOG00000018615	ENSDARG00000094892	ortholog_one2one	ENSXETG00000030572	ortholog_one2one
ENSRNOG00000046708			ENSXETG00000031005	ortholog_one2many
ENSRNOG00000089875				
ENSRNOG00000085888				
ENSRNOG00000088567				
ENSRNOG00000011908	ENSDARG00000076501	ortholog_one2one	ENSXETG00000003167	ortholog_one2one
ENSRNOG00000063089				
ENSRNOG00000007440	ENSDARG00000055787	ortholog_one2one	ENSXETG00000013794	ortholog_one2one
ENSRNOG00000087950				
ENSRNOG00000083399				
ENSRNOG00000070267				
ENSRNOG00000089787				
ENSRNOG00000076258				
ENSRNOG00000081458				
ENSRNOG00000069872				
ENSRNOG00000056703	ENSDARG00000099449	ortholog_one2many	ENSXETG00000004499	ortholog_one2one
ENSRNOG00000056703	ENSDARG00000042236	ortholog_one2many	ENSXETG00000004499	ortholog_one2one
ENSRNOG00000050410	ENSDARG00000076283	ortholog_one2many	ENSXETG00000024918	ortholog_one2many
ENSRNOG00000072897				
ENSRNOG00000009298	ENSDARG00000092166	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000009298	ENSDARG00000071029	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000009298	ENSDARG00000057899	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000009298	ENSDARG00000071044	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000009298	ENSDARG00000115843	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000009298	ENSDARG00000037645	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000009298	ENSDARG00000012035	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000009298	ENSDARG00000022623	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000009298	ENSDARG00000092077	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000009298	ENSDARG00000057884	ortholog_one2many	ENSXETG00000042947	ortholog_one2one
ENSRNOG00000069434				
ENSRNOG00000090705				
ENSRNOG00000076075				
ENSRNOG00000071250	ENSDARG00000041623	ortholog_one2many	ENSXETG00000045630	ortholog_one2many
ENSRNOG00000019913	ENSDARG00000013031	ortholog_one2one	ENSXETG00000005633	ortholog_one2one
ENSRNOG00000019277	ENSDARG00000116680	ortholog_one2many	ENSXETG00000016789	ortholog_one2one
ENSRNOG00000019277	ENSDARG00000003695	ortholog_one2many	ENSXETG00000016789	ortholog_one2one
ENSRNOG00000081557				
ENSRNOG00000082888				
ENSRNOG00000011287	ENSDARG00000057058	ortholog_many2many	ENSXETG00000006618	ortholog_one2many
ENSRNOG00000011287	ENSDARG00000045172	ortholog_many2many	ENSXETG00000006618	ortholog_one2many
ENSRNOG00000004883			ENSXETG00000017914	ortholog_one2one
ENSRNOG00000072639				
ENSRNOG00000019382	ENSDARG00000057751	ortholog_one2many	ENSXETG00000006162	ortholog_one2one
ENSRNOG00000019382	ENSDARG00000079547	ortholog_one2many	ENSXETG00000006162	ortholog_one2one
ENSRNOG00000016707	ENSDARG00000062052	ortholog_one2one	ENSXETG00000006978	ortholog_one2one
ENSRNOG00000076064				
ENSRNOG00000006978	ENSDARG00000086405	ortholog_one2one	ENSXETG00000014797	ortholog_one2one
ENSRNOG00000073373				
ENSRNOG00000080695				
ENSRNOG00000065684				
ENSRNOG00000088720				
ENSRNOG00000077027			ENSXETG00000039423	ortholog_one2many
ENSRNOG00000074180				
ENSRNOG00000088239				
ENSRNOG00000082684				
ENSRNOG00000069005	ENSDARG00000103961	ortholog_one2one	ENSXETG00000002388	ortholog_one2one
ENSRNOG00000068522				
ENSRNOG00000082674				
ENSRNOG00000019390	ENSDARG00000019125	ortholog_one2many	ENSXETG00000006168	ortholog_one2one
