Gene stable ID	Tropical clawed frog gene stable ID	Tropical clawed frog homology type
ENSDARG00000116483	ENSXETG00000008873	ortholog_one2one
ENSDARG00000116874		
ENSDARG00000084678		
ENSDARG00000111583		
ENSDARG00000075054	ENSXETG00000022942	ortholog_one2many
ENSDARG00000070845		
ENSDARG00000109590		
ENSDARG00000082317		
ENSDARG00000111232		
ENSDARG00000106434		
ENSDARG00000112042		
ENSDARG00000084791		
ENSDARG00000109494		
ENSDARG00000112089		
ENSDARG00000059700	ENSXETG00000025999	ortholog_one2one
ENSDARG00000116299		
ENSDARG00000112509		
ENSDARG00000116360		
ENSDARG00000101265		
ENSDARG00000112639		
ENSDARG00000116737		
ENSDARG00000106186		
ENSDARG00000098259		
ENSDARG00000088689	ENSXETG00000045785	ortholog_one2many
ENSDARG00000099173	ENSXETG00000040896	ortholog_many2many
ENSDARG00000099173	ENSXETG00000046338	ortholog_many2many
ENSDARG00000099173	ENSXETG00000043307	ortholog_many2many
ENSDARG00000099173	ENSXETG00000043861	ortholog_many2many
ENSDARG00000109379	ENSXETG00000033425	ortholog_many2many
ENSDARG00000109379	ENSXETG00000044088	ortholog_many2many
ENSDARG00000109379	ENSXETG00000048046	ortholog_many2many
ENSDARG00000109379	ENSXETG00000042811	ortholog_many2many
ENSDARG00000109379	ENSXETG00000047499	ortholog_many2many
ENSDARG00000109379	ENSXETG00000042077	ortholog_many2many
ENSDARG00000109379	ENSXETG00000046645	ortholog_many2many
ENSDARG00000109379	ENSXETG00000043854	ortholog_many2many
ENSDARG00000109379	ENSXETG00000045116	ortholog_many2many
ENSDARG00000109379	ENSXETG00000043175	ortholog_many2many
ENSDARG00000109379	ENSXETG00000047248	ortholog_many2many
ENSDARG00000109379	ENSXETG00000049192	ortholog_many2many
ENSDARG00000109379	ENSXETG00000041417	ortholog_many2many
ENSDARG00000109379	ENSXETG00000043574	ortholog_many2many
ENSDARG00000109379	ENSXETG00000048693	ortholog_many2many
ENSDARG00000109379	ENSXETG00000049023	ortholog_many2many
ENSDARG00000109379	ENSXETG00000049494	ortholog_many2many
ENSDARG00000109379	ENSXETG00000043142	ortholog_many2many
ENSDARG00000109379	ENSXETG00000042917	ortholog_many2many
ENSDARG00000109379	ENSXETG00000045426	ortholog_many2many
ENSDARG00000109379	ENSXETG00000043002	ortholog_many2many
ENSDARG00000109379	ENSXETG00000045722	ortholog_many2many
ENSDARG00000109379	ENSXETG00000043337	ortholog_many2many
ENSDARG00000109379	ENSXETG00000041791	ortholog_many2many
ENSDARG00000101289	ENSXETG00000043518	ortholog_one2many
ENSDARG00000105851		
ENSDARG00000106456		
ENSDARG00000111774		
ENSDARG00000114249		
ENSDARG00000111487		
ENSDARG00000103782		
ENSDARG00000101945		
ENSDARG00000054835		
ENSDARG00000110592		
ENSDARG00000083593	ENSXETG00000029588	ortholog_one2many
ENSDARG00000083593	ENSXETG00000042630	ortholog_one2many
ENSDARG00000083593	ENSXETG00000042012	ortholog_one2many
ENSDARG00000116149		
ENSDARG00000102491	ENSXETG00000031481	ortholog_one2one
ENSDARG00000107394		
ENSDARG00000114443		
ENSDARG00000110993		
ENSDARG00000098944	ENSXETG00000001083	ortholog_one2one
ENSDARG00000089617		
ENSDARG00000109686		
ENSDARG00000114365		
ENSDARG00000105842		
ENSDARG00000112814		
ENSDARG00000109777		
ENSDARG00000116051		
ENSDARG00000115479	ENSXETG00000033425	ortholog_many2many
ENSDARG00000115479	ENSXETG00000044088	ortholog_many2many
ENSDARG00000115479	ENSXETG00000048046	ortholog_many2many
ENSDARG00000115479	ENSXETG00000042811	ortholog_many2many
ENSDARG00000115479	ENSXETG00000047499	ortholog_many2many
ENSDARG00000115479	ENSXETG00000042077	ortholog_many2many
ENSDARG00000115479	ENSXETG00000046645	ortholog_many2many
ENSDARG00000115479	ENSXETG00000043854	ortholog_many2many
ENSDARG00000115479	ENSXETG00000045116	ortholog_many2many
ENSDARG00000115479	ENSXETG00000043175	ortholog_many2many
ENSDARG00000115479	ENSXETG00000047248	ortholog_many2many
ENSDARG00000115479	ENSXETG00000049192	ortholog_many2many
ENSDARG00000115479	ENSXETG00000041417	ortholog_many2many
ENSDARG00000115479	ENSXETG00000043574	ortholog_many2many
ENSDARG00000115479	ENSXETG00000048693	ortholog_many2many
ENSDARG00000115479	ENSXETG00000049023	ortholog_many2many
ENSDARG00000115479	ENSXETG00000049494	ortholog_many2many
ENSDARG00000115479	ENSXETG00000043142	ortholog_many2many
ENSDARG00000115479	ENSXETG00000042917	ortholog_many2many
ENSDARG00000115479	ENSXETG00000045426	ortholog_many2many
ENSDARG00000115479	ENSXETG00000043002	ortholog_many2many
ENSDARG00000115479	ENSXETG00000045722	ortholog_many2many
ENSDARG00000115479	ENSXETG00000043337	ortholog_many2many
ENSDARG00000115479	ENSXETG00000041791	ortholog_many2many
ENSDARG00000103847		
ENSDARG00000100627		
ENSDARG00000104906	ENSXETG00000018453	ortholog_one2one
ENSDARG00000100939		
ENSDARG00000082809		
ENSDARG00000110783		
ENSDARG00000083624		
ENSDARG00000083557		
ENSDARG00000112272		
ENSDARG00000116183		
ENSDARG00000104945	ENSXETG00000026846	ortholog_one2one
ENSDARG00000083500	ENSXETG00000029159	ortholog_many2many
ENSDARG00000083500	ENSXETG00000029169	ortholog_many2many
ENSDARG00000116326		
ENSDARG00000112909	ENSXETG00000005759	ortholog_one2one
ENSDARG00000110586		
ENSDARG00000108067		
ENSDARG00000109304		
ENSDARG00000110038		
ENSDARG00000111690		
ENSDARG00000111340		
ENSDARG00000109713		
ENSDARG00000114599		
ENSDARG00000107812		
ENSDARG00000088444		
ENSDARG00000106248	ENSXETG00000007822	ortholog_one2many
ENSDARG00000108530	ENSXETG00000022638	ortholog_one2many
ENSDARG00000098631	ENSXETG00000022769	ortholog_one2many
ENSDARG00000043260	ENSXETG00000031184	ortholog_one2one
ENSDARG00000029063	ENSXETG00000006656	ortholog_one2many
ENSDARG00000113083		
ENSDARG00000102610	ENSXETG00000017153	ortholog_one2one
ENSDARG00000101104		
ENSDARG00000110770		
ENSDARG00000115637		
ENSDARG00000104869		
ENSDARG00000114106		
ENSDARG00000003250		
ENSDARG00000116995		
ENSDARG00000114880		
ENSDARG00000117046		
ENSDARG00000110566		
ENSDARG00000112690		
ENSDARG00000113667		
ENSDARG00000101401		
ENSDARG00000112499		
ENSDARG00000110994		
ENSDARG00000109797		
ENSDARG00000110927		
ENSDARG00000109762	ENSXETG00000044785	ortholog_many2many
ENSDARG00000109762	ENSXETG00000048964	ortholog_many2many
ENSDARG00000109762	ENSXETG00000041685	ortholog_many2many
ENSDARG00000109762	ENSXETG00000045208	ortholog_many2many
ENSDARG00000116061		
ENSDARG00000112505		
ENSDARG00000100781	ENSXETG00000009798	ortholog_one2many
ENSDARG00000082619		
ENSDARG00000113939		
ENSDARG00000115969		
ENSDARG00000083634	ENSXETG00000028985	ortholog_one2one
ENSDARG00000115346		
ENSDARG00000116963	ENSXETG00000007407	ortholog_one2many
ENSDARG00000074401	ENSXETG00000033280	ortholog_many2many
ENSDARG00000074401	ENSXETG00000022535	ortholog_many2many
ENSDARG00000081781	ENSXETG00000029127	ortholog_one2one
ENSDARG00000110427		
ENSDARG00000114274		
ENSDARG00000098782	ENSXETG00000005161	ortholog_one2one
ENSDARG00000057886		
ENSDARG00000103763	ENSXETG00000017026	ortholog_one2one
ENSDARG00000098600		
ENSDARG00000109788		
ENSDARG00000116632		
ENSDARG00000059357	ENSXETG00000012633	ortholog_one2many
ENSDARG00000059357	ENSXETG00000024657	ortholog_one2many
ENSDARG00000115370		
ENSDARG00000117005		
ENSDARG00000113372		
ENSDARG00000117029		
ENSDARG00000113575		
ENSDARG00000055245	ENSXETG00000032181	ortholog_one2many
ENSDARG00000111265		
ENSDARG00000104895	ENSXETG00000039038	ortholog_many2many
ENSDARG00000104895	ENSXETG00000043563	ortholog_many2many
ENSDARG00000104895	ENSXETG00000048262	ortholog_many2many
ENSDARG00000114756		
ENSDARG00000113413		
ENSDARG00000111570		
ENSDARG00000116312		
ENSDARG00000113312		
ENSDARG00000110150		
ENSDARG00000099418	ENSXETG00000048691	ortholog_one2many
ENSDARG00000099418	ENSXETG00000043268	ortholog_one2many
ENSDARG00000099418	ENSXETG00000041542	ortholog_one2many
ENSDARG00000099418	ENSXETG00000045773	ortholog_one2many
ENSDARG00000099418	ENSXETG00000049218	ortholog_one2many
ENSDARG00000099418	ENSXETG00000047596	ortholog_one2many
ENSDARG00000099418	ENSXETG00000045585	ortholog_one2many
ENSDARG00000112336		
ENSDARG00000114946		
ENSDARG00000112638		
ENSDARG00000019451	ENSXETG00000003545	ortholog_one2one
ENSDARG00000077120		
ENSDARG00000109502	ENSXETG00000003257	ortholog_one2one
ENSDARG00000112687		
ENSDARG00000102430		
ENSDARG00000114384		
ENSDARG00000114145		
ENSDARG00000115928		
ENSDARG00000113190		
ENSDARG00000101578	ENSXETG00000003083	ortholog_one2one
ENSDARG00000116528		
ENSDARG00000114019		
ENSDARG00000109847		
ENSDARG00000114126		
ENSDARG00000091556	ENSXETG00000014951	ortholog_one2one
ENSDARG00000011020		
ENSDARG00000009624	ENSXETG00000041907	ortholog_one2many
ENSDARG00000053929	ENSXETG00000034251	ortholog_one2many
ENSDARG00000073753	ENSXETG00000047461	ortholog_one2one
ENSDARG00000113898		
ENSDARG00000111668		
ENSDARG00000076724	ENSXETG00000022408	ortholog_one2many
ENSDARG00000105003	ENSXETG00000031563	ortholog_one2many
ENSDARG00000112845		
ENSDARG00000111616		
ENSDARG00000112123		
ENSDARG00000105034		
ENSDARG00000115130		
ENSDARG00000102591		
ENSDARG00000110180		
ENSDARG00000114603		
ENSDARG00000114607		
ENSDARG00000113386		
ENSDARG00000100986	ENSXETG00000017149	ortholog_one2one
ENSDARG00000077792	ENSXETG00000035092	ortholog_one2many
ENSDARG00000092634		
ENSDARG00000110815		
ENSDARG00000111167		
ENSDARG00000114134		
ENSDARG00000078258	ENSXETG00000004250	ortholog_one2many
ENSDARG00000102012	ENSXETG00000010214	ortholog_one2many
ENSDARG00000115199		
ENSDARG00000111099		
ENSDARG00000098398		
ENSDARG00000078250		
ENSDARG00000110449		
ENSDARG00000116786		
ENSDARG00000115855		
ENSDARG00000111896		
ENSDARG00000115147		
ENSDARG00000034080	ENSXETG00000018458	ortholog_one2many
ENSDARG00000113480		
ENSDARG00000115431		
ENSDARG00000113639		
ENSDARG00000113012	ENSXETG00000030294	ortholog_one2one
ENSDARG00000087059		
ENSDARG00000103415	ENSXETG00000006072	ortholog_one2one
ENSDARG00000114393		
ENSDARG00000110075		
ENSDARG00000111329		
ENSDARG00000113519		
ENSDARG00000115237		
ENSDARG00000116672		
ENSDARG00000103775	ENSXETG00000011217	ortholog_one2many
ENSDARG00000054172	ENSXETG00000039297	ortholog_one2one
ENSDARG00000043105	ENSXETG00000037764	ortholog_one2one
ENSDARG00000115709		
ENSDARG00000114224		
ENSDARG00000090900	ENSXETG00000045568	ortholog_many2many
ENSDARG00000090900	ENSXETG00000042175	ortholog_many2many
ENSDARG00000090900	ENSXETG00000045101	ortholog_many2many
ENSDARG00000008560	ENSXETG00000020916	ortholog_one2one
ENSDARG00000113113		
ENSDARG00000116387		
ENSDARG00000102894		
ENSDARG00000112694		
ENSDARG00000099786		
ENSDARG00000005846		
ENSDARG00000099506		
ENSDARG00000052708	ENSXETG00000017087	ortholog_one2many
ENSDARG00000114890		
ENSDARG00000113736		
ENSDARG00000101356		
ENSDARG00000053963	ENSXETG00000010542	ortholog_one2one
ENSDARG00000111720		
ENSDARG00000114032		
ENSDARG00000085884		
ENSDARG00000070709		
ENSDARG00000111374		
ENSDARG00000075984		
ENSDARG00000102071	ENSXETG00000002525	ortholog_one2many
ENSDARG00000115856	ENSXETG00000046271	ortholog_one2one
ENSDARG00000117031		
ENSDARG00000110540		
ENSDARG00000006253	ENSXETG00000015520	ortholog_one2many
ENSDARG00000116271	ENSXETG00000040896	ortholog_many2many
ENSDARG00000116271	ENSXETG00000046338	ortholog_many2many
ENSDARG00000116271	ENSXETG00000043307	ortholog_many2many
ENSDARG00000116271	ENSXETG00000043861	ortholog_many2many
ENSDARG00000105278		
ENSDARG00000108063		
ENSDARG00000110509		
ENSDARG00000117012		
ENSDARG00000109421		
ENSDARG00000110590		
ENSDARG00000114574		
ENSDARG00000111348		
ENSDARG00000114447		
ENSDARG00000085015		
ENSDARG00000113262		
ENSDARG00000104414	ENSXETG00000017162	ortholog_one2one
ENSDARG00000025889	ENSXETG00000003152	ortholog_one2one
ENSDARG00000074665	ENSXETG00000003466	ortholog_one2one
ENSDARG00000085774		
ENSDARG00000113811		
ENSDARG00000110711		
ENSDARG00000104669	ENSXETG00000036219	ortholog_one2one
ENSDARG00000106503		
ENSDARG00000114029		
ENSDARG00000115504	ENSXETG00000003829	ortholog_one2many
ENSDARG00000116377		
ENSDARG00000102594		
ENSDARG00000115273		
ENSDARG00000041086		
ENSDARG00000115662		
ENSDARG00000112248		
ENSDARG00000111793	ENSXETG00000039197	ortholog_one2many
ENSDARG00000113477		
ENSDARG00000111115		
ENSDARG00000103868	ENSXETG00000046118	ortholog_one2one
ENSDARG00000110624		
ENSDARG00000116491	ENSXETG00000001258	ortholog_one2many
ENSDARG00000112097		
ENSDARG00000085149		
ENSDARG00000117024		
ENSDARG00000112936		
ENSDARG00000104943	ENSXETG00000048874	ortholog_one2one
ENSDARG00000110978		
ENSDARG00000089428	ENSXETG00000004289	ortholog_one2one
ENSDARG00000041864	ENSXETG00000012304	ortholog_one2many
ENSDARG00000102419	ENSXETG00000016774	ortholog_one2one
ENSDARG00000108281		
ENSDARG00000101592		
ENSDARG00000109273		
ENSDARG00000110691		
ENSDARG00000104834		
ENSDARG00000088376		
ENSDARG00000105986		
ENSDARG00000114163		
ENSDARG00000104392	ENSXETG00000016659	ortholog_one2one
ENSDARG00000105157	ENSXETG00000044748	ortholog_one2many
ENSDARG00000105157	ENSXETG00000048446	ortholog_one2many
ENSDARG00000105157	ENSXETG00000048999	ortholog_one2many
ENSDARG00000105157	ENSXETG00000045111	ortholog_one2many
ENSDARG00000105157	ENSXETG00000041882	ortholog_one2many
ENSDARG00000105157	ENSXETG00000048019	ortholog_one2many
ENSDARG00000105157	ENSXETG00000042006	ortholog_one2many
ENSDARG00000105157	ENSXETG00000044071	ortholog_one2many
ENSDARG00000105157	ENSXETG00000047752	ortholog_one2many
ENSDARG00000105157	ENSXETG00000049489	ortholog_one2many
ENSDARG00000111226		
ENSDARG00000109780		
ENSDARG00000115673		
ENSDARG00000115441		
ENSDARG00000116824		
ENSDARG00000079608	ENSXETG00000030642	ortholog_one2one
ENSDARG00000110746		
ENSDARG00000111019	ENSXETG00000036450	ortholog_many2many
ENSDARG00000111019	ENSXETG00000021946	ortholog_many2many
ENSDARG00000111019	ENSXETG00000043431	ortholog_many2many
ENSDARG00000111019	ENSXETG00000048871	ortholog_many2many
ENSDARG00000111019	ENSXETG00000048356	ortholog_many2many
ENSDARG00000111019	ENSXETG00000041691	ortholog_many2many
ENSDARG00000068493	ENSXETG00000008798	ortholog_many2many
ENSDARG00000068493	ENSXETG00000009665	ortholog_many2many
ENSDARG00000068493	ENSXETG00000033545	ortholog_many2many
ENSDARG00000068493	ENSXETG00000027564	ortholog_many2many
ENSDARG00000068493	ENSXETG00000027556	ortholog_many2many
ENSDARG00000115874		
ENSDARG00000113781		
ENSDARG00000104347		
ENSDARG00000045465	ENSXETG00000015818	ortholog_one2one
ENSDARG00000112193		
ENSDARG00000101243	ENSXETG00000024429	ortholog_one2many
ENSDARG00000099753	ENSXETG00000047128	ortholog_one2one
ENSDARG00000112462		
ENSDARG00000113901		
ENSDARG00000102890	ENSXETG00000020097	ortholog_one2one
ENSDARG00000087950	ENSXETG00000002963	ortholog_one2one
ENSDARG00000116902		
ENSDARG00000100145	ENSXETG00000009360	ortholog_one2many
ENSDARG00000108327		
ENSDARG00000112891		
ENSDARG00000108637		
ENSDARG00000041006	ENSXETG00000017913	ortholog_one2one
ENSDARG00000110076		
ENSDARG00000100820		
ENSDARG00000085409		
ENSDARG00000110714		
ENSDARG00000112299		
ENSDARG00000083941		
ENSDARG00000114193		
ENSDARG00000028517	ENSXETG00000005922	ortholog_one2one
ENSDARG00000116044		
ENSDARG00000114409		
ENSDARG00000081067		
ENSDARG00000115149		
ENSDARG00000101172	ENSXETG00000037936	ortholog_one2many
ENSDARG00000109317		
ENSDARG00000106128		
ENSDARG00000115732		
ENSDARG00000081082		
ENSDARG00000103134		
ENSDARG00000114530		
ENSDARG00000102891	ENSXETG00000022330	ortholog_one2one
ENSDARG00000114838		
ENSDARG00000115511		
ENSDARG00000114107		
ENSDARG00000114815		
ENSDARG00000083770		
ENSDARG00000104853	ENSXETG00000039348	ortholog_one2many
ENSDARG00000084034	ENSXETG00000039056	ortholog_many2many
ENSDARG00000084034	ENSXETG00000029800	ortholog_many2many
ENSDARG00000106039		
ENSDARG00000076393	ENSXETG00000049163	ortholog_one2one
ENSDARG00000111572		
ENSDARG00000115554		
ENSDARG00000108707		
ENSDARG00000080299		
ENSDARG00000114794		
ENSDARG00000108194		
ENSDARG00000110574	ENSXETG00000024469	ortholog_many2many
ENSDARG00000110574	ENSXETG00000006277	ortholog_many2many
ENSDARG00000110574	ENSXETG00000042948	ortholog_many2many
ENSDARG00000100147		
ENSDARG00000116732	ENSXETG00000023661	ortholog_one2many
ENSDARG00000111080		
ENSDARG00000117203		
ENSDARG00000099329	ENSXETG00000007897	ortholog_one2one
ENSDARG00000113343		
ENSDARG00000059503	ENSXETG00000011261	ortholog_one2one
ENSDARG00000099163	ENSXETG00000033425	ortholog_many2many
ENSDARG00000099163	ENSXETG00000044088	ortholog_many2many
ENSDARG00000099163	ENSXETG00000048046	ortholog_many2many
ENSDARG00000099163	ENSXETG00000042811	ortholog_many2many
ENSDARG00000099163	ENSXETG00000047499	ortholog_many2many
ENSDARG00000099163	ENSXETG00000042077	ortholog_many2many
ENSDARG00000099163	ENSXETG00000046645	ortholog_many2many
ENSDARG00000099163	ENSXETG00000043854	ortholog_many2many
ENSDARG00000099163	ENSXETG00000045116	ortholog_many2many
ENSDARG00000099163	ENSXETG00000043175	ortholog_many2many
ENSDARG00000099163	ENSXETG00000047248	ortholog_many2many
ENSDARG00000099163	ENSXETG00000049192	ortholog_many2many
ENSDARG00000099163	ENSXETG00000041417	ortholog_many2many
ENSDARG00000099163	ENSXETG00000043574	ortholog_many2many
ENSDARG00000099163	ENSXETG00000048693	ortholog_many2many
ENSDARG00000099163	ENSXETG00000049023	ortholog_many2many
ENSDARG00000099163	ENSXETG00000049494	ortholog_many2many
ENSDARG00000099163	ENSXETG00000043142	ortholog_many2many
ENSDARG00000099163	ENSXETG00000042917	ortholog_many2many
ENSDARG00000099163	ENSXETG00000045426	ortholog_many2many
ENSDARG00000099163	ENSXETG00000043002	ortholog_many2many
ENSDARG00000099163	ENSXETG00000045722	ortholog_many2many
ENSDARG00000099163	ENSXETG00000043337	ortholog_many2many
ENSDARG00000099163	ENSXETG00000041791	ortholog_many2many
ENSDARG00000112640		
ENSDARG00000117050		
ENSDARG00000024030	ENSXETG00000021762	ortholog_one2many
ENSDARG00000110044		
ENSDARG00000083797		
ENSDARG00000103679		
ENSDARG00000115112		
ENSDARG00000089119	ENSXETG00000029165	ortholog_one2many
ENSDARG00000104864	ENSXETG00000009125	ortholog_one2one
ENSDARG00000116800		
ENSDARG00000117106		
ENSDARG00000114452		
ENSDARG00000099531		
ENSDARG00000082262		
ENSDARG00000098769	ENSXETG00000013348	ortholog_one2one
ENSDARG00000115010		
ENSDARG00000082003		
ENSDARG00000080589	ENSXETG00000029086	ortholog_one2one
ENSDARG00000111087		
ENSDARG00000116747		
ENSDARG00000110377		
ENSDARG00000014975	ENSXETG00000038649	ortholog_one2many
ENSDARG00000114884		
ENSDARG00000081915	ENSXETG00000028989	ortholog_one2many
ENSDARG00000116769	ENSXETG00000036616	ortholog_one2many
ENSDARG00000082005		
ENSDARG00000116784		
ENSDARG00000110760		
ENSDARG00000109537		
ENSDARG00000098477	ENSXETG00000009831	ortholog_one2one
ENSDARG00000080349		
ENSDARG00000116219		
ENSDARG00000111830		
ENSDARG00000111653		
ENSDARG00000085083		
ENSDARG00000116338		
ENSDARG00000114715		
ENSDARG00000113670		
ENSDARG00000106042		
ENSDARG00000100672	ENSXETG00000042373	ortholog_one2many
ENSDARG00000080855	ENSXETG00000029776	ortholog_many2many
ENSDARG00000080855	ENSXETG00000029042	ortholog_many2many
ENSDARG00000102100	ENSXETG00000001366	ortholog_one2many
ENSDARG00000098096	ENSXETG00000008777	ortholog_one2one
ENSDARG00000113157		
ENSDARG00000085724		
ENSDARG00000099736	ENSXETG00000042118	ortholog_many2many
ENSDARG00000099736	ENSXETG00000041726	ortholog_many2many
ENSDARG00000113683		
ENSDARG00000081931		
ENSDARG00000110930		
ENSDARG00000107073		
ENSDARG00000099008	ENSXETG00000013228	ortholog_one2one
ENSDARG00000116510		
ENSDARG00000109904		
ENSDARG00000114928		
ENSDARG00000031020	ENSXETG00000006229	ortholog_one2many
ENSDARG00000080783	ENSXETG00000029188	ortholog_one2many
ENSDARG00000083675		
ENSDARG00000116625	ENSXETG00000040896	ortholog_many2many
ENSDARG00000116625	ENSXETG00000046338	ortholog_many2many
ENSDARG00000116625	ENSXETG00000043307	ortholog_many2many
ENSDARG00000116625	ENSXETG00000043861	ortholog_many2many
ENSDARG00000114028		
ENSDARG00000084142		
ENSDARG00000055622	ENSXETG00000002822	ortholog_one2one
ENSDARG00000109731		
ENSDARG00000110839		
ENSDARG00000106397		
ENSDARG00000106013		
ENSDARG00000089354	ENSXETG00000043813	ortholog_one2one
ENSDARG00000106786		
ENSDARG00000088817	ENSXETG00000007677	ortholog_one2one
ENSDARG00000099467		
ENSDARG00000116180		
ENSDARG00000078829	ENSXETG00000002121	ortholog_one2many
ENSDARG00000110980		
ENSDARG00000114786		
ENSDARG00000117196	ENSXETG00000033425	ortholog_many2many
ENSDARG00000117196	ENSXETG00000044088	ortholog_many2many
ENSDARG00000117196	ENSXETG00000048046	ortholog_many2many
ENSDARG00000117196	ENSXETG00000042811	ortholog_many2many
ENSDARG00000117196	ENSXETG00000047499	ortholog_many2many
ENSDARG00000117196	ENSXETG00000042077	ortholog_many2many
