EntrezGeneID,GeneSymbol,TranscriptsNumber,UniqueExonsPerGene,MaxExonPerTranscript
258728,Olfr482,1,1,1
258729,Olfr478,1,2,2
258730,Olfr483,1,1,1
258731,Olfr491,1,1,1
258732,Olfr494,1,1,1
258733,Olfr497,1,1,1
258734,Olfr502,1,1,1
258736,Olfr1497,1,1,1
258737,Olfr1316,1,1,1
258738,Olfr507,1,1,1
258739,Olfr1362,1,1,1
258740,Olfr957,1,1,1
258741,Olfr935,1,1,1
258742,Olfr146,1,1,1
258743,Olfr661,1,1,1
258744,Olfr875,1,1,1
258745,Olfr689,1,1,1
258746,Olfr648,1,1,1
258747,Olfr1106,1,1,1
258748,Olfr1195,1,1,1
258749,Olfr556,1,1,1
258750,Olfr551,1,1,1
258751,Olfr608,1,1,1
258752,Olfr583,1,1,1
258753,Olfr678,1,1,1
258754,Olfr214,1,1,1
258755,Olfr672,1,1,1
258756,Olfr414,1,1,1
258757,Olfr1013,1,1,1
258758,Olfr1406,1,1,1
258759,Olfr1408,1,2,2
258762,Olfr1109,1,1,1
258763,Olfr1104,1,1,1
258764,Olfr1099,1,1,1
258765,Olfr1110,1,2,2
258766,Olfr259,1,1,1
258767,Olfr1176,1,1,1
258768,Olfr1189,1,1,1
258769,Olfr508,1,1,1
258770,Olfr472,1,1,1
258771,Olfr473,1,1,1
258772,Olfr821,1,1,1
258773,Olfr818,1,1,1
258774,Olfr1208,1,1,1
258775,Olfr196,1,1,1
258776,Olfr715,1,1,1
258777,Olfr922,1,1,1
258778,Olfr921,1,3,3
258780,Olfr916,1,1,1
258781,Olfr915,1,1,1
258782,Olfr914,1,1,1
258783,Olfr920,1,2,2
258784,Olfr1245,1,1,1
258785,Olfr1230,1,1,1
258786,Olfr1238,1,1,1
258787,Olfr1248,1,1,1
258788,Olfr1246,1,1,1
258789,Olfr1271,1,1,1
258790,Olfr1263,1,1,1
258791,Olfr812,1,1,1
258792,Olfr1499,1,1,1
258793,Olfr1502,1,1,1
258794,Olfr878,1,1,1
258797,Olfr904,1,1,1
258798,Olfr902,1,1,1
258799,Olfr906,1,1,1
258800,Olfr905,1,1,1
258801,Olfr907,1,1,1
258802,Olfr143,1,1,1
258803,Olfr136,1,1,1
258804,Olfr1240,1,1,1
258805,Olfr1426,1,3,3
258806,Olfr912,1,2,2
258807,Olfr910,1,2,2
258808,Olfr620,1,1,1
258809,Olfr651,1,1,1
258810,Olfr665,1,1,1
258811,Olfr926,1,1,1
258812,Olfr923,1,1,1
258814,Olfr1156,1,1,1
258815,Olfr1218,1,1,1
258816,Olfr466,1,1,1
258817,Olfr655,1,1,1
258818,Olfr629,1,1,1
258819,Olfr640,1,1,1
258820,Olfr1184,1,1,1
258821,Olfr273,1,1,1
258822,Olfr39,1,2,2
258823,Olfr969,1,1,1
258824,Olfr983,1,2,2
258825,Olfr975,1,1,1
258826,Olfr27,1,2,2
258828,Olfr133,1,1,1
258829,Olfr134,1,1,1
258830,Olfr103,1,1,1
258831,Olfr101,1,1,1
258832,Olfr109,1,1,1
258833,Olfr1132,1,1,1
258834,Olfr1126,1,1,1
258835,Olfr1130,1,2,2
258836,Olfr272,1,1,1
258837,Olfr545,1,1,1
258838,Olfr617,1,1,1
258840,Olfr1097,1,2,2
258841,Olfr1107,1,1,1
258842,Olfr1098,1,1,1
258843,Olfr1087,1,1,1
258844,Olfr1090,1,1,1
258845,Olfr1161,1,1,1
258846,Olfr1157,1,2,2
258850,Olfr295,1,1,1
258851,Olfr1339,1,1,1
258852,Olfr1341,1,1,1
258853,Olfr982,1,1,1
258854,Olfr985,1,1,1
258857,Olfr275,1,1,1
258858,Olfr371,1,1,1
258859,Olfr161,1,1,1
258861,Olfr763,1,1,1
258862,Olfr770,1,1,1
258863,Olfr768,1,1,1
258865,Olfr992,1,1,1
258866,Olfr1008,1,1,1
258867,Olfr131,1,1,1
258868,Olfr894,1,1,1
258869,Olfr147,1,2,2
258871,Olfr898,1,1,1
258872,Olfr908,1,2,2
258873,Olfr911-ps1,1,1,1
258874,Olfr900,1,1,1
258875,Olfr895,1,1,1
258877,Olfr1395,1,1,1
258879,Olfr330,1,2,2
258880,Olfr218,1,1,1
258881,Olfr1404,1,1,1
258882,Olfr874,1,1,1
258883,Olfr876,1,1,1
258886,Olfr1299,1,2,2
258887,Olfr1294,1,1,1
258888,Olfr1298,1,1,1
258889,Olfr1301,1,1,1
258890,Olfr1297,1,1,1
258891,Olfr1302,1,1,1
258892,Olfr126,1,1,1
258893,Olfr1225,1,1,1
258894,Olfr1223,1,2,2
258895,Olfr1216,1,1,1
258896,Olfr1206,1,1,1
258897,Olfr1201,1,1,1
258898,Olfr1205,1,2,2
258899,Olfr1214,1,1,1
258900,Olfr1213,1,3,3
258901,Olfr1219,1,1,1
258902,Olfr1220,1,1,1
258903,Olfr1217,1,1,1
258904,Olfr1221,1,1,1
258905,Olfr871,1,1,1
258907,Olfr851,1,1,1
258908,Olfr853,1,1,1
258909,Olfr1282,1,1,1
258910,Olfr1280,1,1,1
258912,Olfr1378,1,1,1
258913,Olfr1377,1,1,1
258914,Olfr211,1,1,1
258915,Olfr1348,1,1,1
258917,Olfr1336,1,1,1
258918,Olfr1346,1,1,1
258919,Olfr1179,1,1,1
258920,Olfr1180,1,1,1
258921,Olfr1188,1,1,1
258922,Olfr267,1,1,1
258923,Olfr1,1,3,3
258924,Olfr376,2,3,3
258925,Olfr20,1,2,2
258926,Olfr476,1,1,1
258927,Olfr481,1,1,1
258928,Olfr477,1,1,1
258929,Olfr799,1,1,1
258930,Olfr808,1,1,1
258931,Olfr807,1,1,1
258932,Olfr791,1,1,1
258933,Olfr796,1,1,1
258934,Olfr802,1,1,1
258935,Olfr790,1,1,1
258937,Olfr167,1,1,1
258938,Olfr1417,1,1,1
258939,Olfr63,1,1,1
258940,Olfr346,1,1,1
258941,Olfr354,1,1,1
258942,Olfr352,1,1,1
258943,Olfr353,1,1,1
258944,Olfr351,1,1,1
258945,Olfr347,1,1,1
258946,Olfr348,1,1,1
258947,Olfr345,1,1,1
258949,Olfr338,1,1,1
258950,Olfr342,1,1,1
258951,Olfr339,1,1,1
258952,Olfr341,1,1,1
258953,Olfr340,1,1,1
258954,Olfr522,1,1,1
258955,Olfr531,1,1,1
258956,Olfr535,1,1,1
258958,Olfr525,1,1,1
258959,Olfr170,1,1,1
258960,Olfr171,1,1,1
258961,Olfr631,1,4,4
258962,Olfr53,1,2,2
258963,Olfr539,1,1,1
258964,Olfr541,1,1,1
258967,Olfr1250,1,1,1
258968,Olfr1247,1,1,1
258969,Olfr1226,1,1,1
258970,Olfr1242,1,1,1
258971,Olfr1243,1,1,1
258972,Olfr1239,1,1,1
258973,Olfr1228,1,1,1
258974,Olfr1233,1,2,2
258975,Olfr1234,1,1,1
258976,Olfr1262,1,1,1
258977,Olfr1273-ps,1,1,1
258979,Olfr1255,1,1,1
258980,Olfr1258,1,1,1
258982,Olfr1272,1,1,1
258983,Olfr1260,1,1,1
258984,Olfr1257,1,1,1
258985,Olfr1256,1,1,1
258987,Olfr1270,1,1,1
258988,Olfr38,1,1,1
258989,Olfr457,1,1,1
258990,Olfr447,1,1,1
258991,Olfr1496,1,1,1
258992,Olfr1494,1,1,1
258993,Olfr206,1,1,1
258994,Olfr204,1,1,1
258995,Olfr176,1,3,3
258996,Olfr201,1,1,1
258997,Olfr202,1,1,1
258998,Olfr177,1,1,1
258999,Olfr178,1,1,1
259000,Olfr195,1,1,1
259001,Olfr181,1,2,2
259002,Olfr173,1,1,1
259003,Olfr172,1,1,1
259004,Olfr175-ps1,1,2,2
259005,Olfr139,1,1,1
259006,Olfr399,1,1,1
259007,Olfr395,1,1,1
259008,Olfr392,1,2,2
259009,Olfr394,1,1,1
259010,Olfr393,1,1,1
259011,Olfr389,1,3,3
259012,Olfr1052,1,1,1
259013,Olfr1044,1,1,1
259014,Olfr1047,1,1,1
259015,Olfr1038-ps,1,3,3
259016,Olfr1048,1,1,1
259017,Olfr1019,1,1,1
259018,Olfr1049,1,1,1
259019,Olfr1045,1,1,1
259020,Olfr1056,1,1,1
259021,Olfr1054,1,1,1
259022,Olfr1061,1,1,1
259023,Olfr1055,2,2,1
259024,Olfr381,1,1,1
259025,Olfr385,1,1,1
259026,Olfr378,1,2,2
259027,Olfr380,1,1,1
259028,Olfr532,1,1,1
259030,Olfr1124,1,1,1
259031,Olfr1120,1,1,1
259032,Olfr1134,1,2,2
259033,Olfr1122,1,1,1
259034,Olfr705,1,1,1
259035,Olfr714,1,1,1
259036,Olfr713,1,1,1
259037,Olfr711,1,3,3
259038,Olfr283,1,1,1
259039,Olfr1413,1,1,1
259040,Olfr1416,1,1,1
259041,Olfr1414,1,2,2
259042,Olfr1351,1,1,1
259044,Olfr1353,1,3,3
259045,Olfr669,1,1,1
259046,Olfr679,1,1,1
259047,Olfr683,1,1,1
259048,Olfr600,1,1,1
259049,Olfr618,1,1,1
259050,Olfr652,1,1,1
259051,Olfr658,1,2,2
259052,Olfr659,1,1,1
259053,Olfr362,1,1,1
259054,Olfr589,1,1,1
259055,Olfr582,1,1,1
259056,Olfr584,1,1,1
259057,Olfr649,1,1,1
259058,Olfr646,1,1,1
259061,Olfr668,1,1,1
259062,Olfr667,1,1,1
259063,Olfr691,1,1,1
259064,Olfr124,1,1,1
259066,Olfr520,1,1,1
259067,Olfr449,1,3,3
259068,Olfr1390,1,1,1
259069,Olfr1389,1,1,1
259070,Olfr829,1,1,1
259071,Olfr166,1,1,1
259072,Olfr686,1,1,1
259073,Olfr603,1,1,1
259074,Olfr1352,1,2,2
259075,Olfr641,1,1,1
259078,Olfr656,1,1,1
259080,Olfr619,1,1,1
259081,Olfr643,1,1,1
259082,Olfr1062,1,1,1
259083,Olfr547,1,1,1
259084,Olfr615,1,1,1
259085,Olfr610,1,1,1
259086,Olfr609,1,1,1
259087,Olfr622,1,1,1
259088,Olfr639,1,1,1
259089,Olfr571,1,1,1
259091,Olfr585,1,1,1
259092,Olfr569,1,1,1
259093,Olfr572,1,1,1
259095,Olfr568,1,1,1
259096,Olfr561,1,1,1
259097,Olfr558,1,2,2
259098,Olfr606,1,1,1
259099,Olfr676,1,1,1
259100,Olfr666,1,1,1
259102,Olfr630,1,2,2
259103,Olfr616,1,1,1
259104,Olfr613,1,1,1
259105,Olfr549,1,1,1
259106,Olfr552,1,1,1
259107,Olfr555,1,1,1
259108,Olfr550,1,1,1
259109,Olfr978,1,1,1
259110,Olfr980,1,1,1
259111,Olfr974,1,1,1
259112,Olfr979,1,1,1
259113,Olfr577,1,1,1
259114,Olfr570,1,1,1
259115,Olfr586,1,1,1
259116,Olfr559,1,1,1
259117,Olfr560,1,1,1
259118,Olfr575,1,1,1
259119,Olfr578,1,1,1
259122,Olfr635,1,1,1
259123,Olfr632,1,1,1
259124,Olfr638,1,1,1
259125,Olfr644,1,1,1
259126,Olfr623,1,1,1
259143,Olfr503,1,1,1
259144,Olfr456,1,1,1
259145,Olfr1251,1,1,1
259147,Olfr723,1,1,1
259148,Olfr329-ps,1,1,1
259151,Olfr1037,1,1,1
259159,Olfr628,1,1,1
259161,Olfr688,1,1,1
259162,Olfr427,1,1,1
259163,Olfr1354,1,1,1
259165,Olfr814,1,1,1
259172,Mfrp,2,15,14
259277,Klk8,2,6,6
259279,Tubgcp3,1,22,22
259300,Ehd2,1,6,6
259301,Leap2,1,3,3
259302,Srgap3,1,22,22
260296,Trim61,2,3,3
260297,Prrt1,4,8,5
260298,Fev,1,3,3
260299,Cadm4,1,9,9
260301,Otos,1,5,5
260302,Gga3,2,17,17
260305,Nphp4,3,32,30
260315,Nav3,2,39,39
260408,Prss45,1,6,6
260409,Cdc42ep3,1,2,2
260423,Hist1h3f,1,1,1
263406,Plekhg3,1,19,19
263764,Creg2,1,4,4
263803,Pkn3,1,22,22
263876,Spata2,2,5,4
264064,Cdk8,3,17,13
264134,Ttc26,1,18,18
264895,Acsf2,1,16,16
266614,Ly6g5b,1,3,3
266620,Defb36,1,2,2
266632,Irak4,1,12,12
266645,Acmsd,1,10,10
266690,Cyb5r4,2,16,16
266692,Cpne1,2,17,17
266744,Lgsn,1,5,5
266781,Snx17,1,15,15
266815,Mill1,1,5,5
267019,Rps15a,1,5,5
268281,Shprh,3,32,30
268288,Samd3,2,12,11
268291,Rnf217,1,6,6
268294,Zbtb24,3,9,7
268297,Scml4,4,13,9
268301,Sowahc,1,1,1
268345,Kcnc2,3,8,5
268354,Tafa2,2,7,6
268373,Ppia,1,5,5
268379,Abca13,1,62,62
268390,Ahsa2,3,11,9
268395,Mpg,1,4,4
268396,Sh3pxd2b,1,13,13
268417,Zkscan17,3,12,10
268420,Alkbh5,1,4,4
268445,Ankrd13b,1,16,16
268448,Phf12,1,15,15
268449,Rpl23a,1,5,5
268451,Rab11fip4,1,15,15
268465,Eme1,1,9,9
268469,Zfp652,1,5,5
268470,Ube2z,1,7,7
268480,Rapgefl1,1,15,15
268481,Krt222,2,7,6
268482,Krt12,1,8,8
268490,Lsm12,1,5,5
268491,Meioc,1,8,8
268510,Mgat5b,1,17,17
268512,Slc26a11,1,17,17
268515,Bahcc1,2,30,28
268527,Greb1,2,36,35
268534,Sntg2,4,21,17
268564,Zbtb1,2,4,3
268566,Gphn,2,25,24
268567,Tmem229b,4,6,3
268591,Serpina5,1,5,5
268595,D430019H16Rik,1,2,2
268656,Sptlc1,1,15,15
268663,Cdhr2,1,32,32
268670,Zfp759,1,4,4
268686,S100z,1,2,2
268697,Ccnb1,1,9,9
268706,Slc38a9,1,15,15
268709,Fam107a,4,7,5
268721,Zswim8,3,29,27
268739,Arhgef40,3,25,24
268741,Tox4,1,10,10
268747,Carmil3,1,40,40
268749,Rnf31,1,21,21
268752,Wdfy2,1,12,12
268756,Gulo,1,12,12
268759,9930012K11Rik,2,8,7
268780,Egflam,3,26,23
268782,Agxt2,3,17,14
268783,Mtmr12,2,19,16
268807,Klhl38,1,4,4
268816,Mroh5,2,12,11
268822,Adck5,1,15,15
268857,Nlrc3,2,18,18
268859,Rbfox1,9,25,17
268860,Abat,2,16,16
268878,Atp13a5,2,30,30
268880,Xxylt1,1,4,4
268882,Fbxo45,1,3,3
268885,Stfa2l1,1,3,3
268890,Lsamp,3,12,11
268902,Robo2,6,32,29
268903,Nrip1,2,6,4
268905,Krtap13-1,1,1,1
268930,Pkmyt1,1,8,8
268932,Caskin1,2,20,20
268933,Wdr24,1,9,9
268934,Grm4,3,12,10
268935,Scube3,2,23,22
268936,Brpf3,1,13,13
268949,Mucl3,1,3,3
268958,Capn11,1,22,22
268970,Arhgap28,2,21,18
268973,Nlrc4,1,9,9
268977,Ltbp1,7,37,34
268980,Strn,1,18,18
268996,Ss18,4,11,11
269003,Sap130,3,24,21
269016,Sh3rf2,2,9,9
269019,Stk32a,1,13,13
269023,Zfp608,2,11,10
269033,4930503L19Rik,1,9,9
269037,Ctif,1,12,12
269053,Gpr152,1,2,2
269060,Dagla,1,20,20
269061,Cpsf7,3,14,11
269063,Ms4a5,1,5,5
269109,Dpp10,1,26,26
269113,Nup54,2,13,13
269116,Nfasc,4,34,30
269120,Optc,4,10,7
269132,Colgalt2,1,12,12
269152,Kif26b,1,15,15
269180,Inpp4a,5,30,26
269181,Mgat4a,2,17,16
269198,Nbeal1,1,55,55
269209,Stk36,1,27,27
269224,Pask,1,18,18
269233,Fam171a1,4,12,8
269252,Gtf3c4,2,6,6
269254,Setx,1,26,26
269261,Rpl12,1,7,7
269275,Acvr1c,2,10,9
269295,Rtn4rl2,1,3,3
269328,Muc15,2,5,4
269336,Ccdc32,1,4,4
269338,Vps39,4,26,26
269344,Ell3,1,11,11
269346,Slc28a2,2,18,18
269356,Slc4a11,1,21,21
269378,Ahcy,1,10,10
269389,Tox2,3,13,9
269397,Ss18l1,1,11,11
269400,Rtel1,6,38,34
269401,Zfp512b,1,17,17
269423,Abhd18,1,13,13
269424,Jade1,4,14,11
269437,Plch1,3,25,24
269470,Wdr3,2,28,27
269473,Lrig2,2,19,18
269513,Nkain3,2,7,6
269514,Fbxl4,1,9,9
269523,Vcp,1,17,17
269529,Fbxo10,1,11,11
269536,Tex10,3,17,16
269582,Clspn,1,26,26
269585,Zscan20,1,8,8
269587,Epb41,3,25,21
269589,Sytl1,1,15,15
269593,Luzp1,1,5,5
269604,Gpr157,1,4,4
269608,Plekhg5,1,21,21
269610,Chd5,3,44,42
269614,Pank4,2,20,20
269615,Plch2,3,26,23
269623,Rbm48,1,5,5
269629,Lhfpl3,3,5,4
269633,Wdr86,1,6,6
269637,Cnpy1,2,5,4
269639,Zfp512,3,16,14
269642,Nat8l,1,3,3
269643,Ppp2r2c,2,10,9
269682,Golga3,2,25,24
269693,Ccdc60,3,16,14
269695,Rnft2,2,15,12
269700,Hectd4,1,76,76
269702,Mphosph9,2,23,23
269704,Zfp664,1,4,4
269713,Clip2,2,17,17
269717,Orai2,1,3,3
269774,Aak1,2,21,21
269784,Cntn4,5,32,26
269788,Lhfpl4,1,4,4
269799,Clec4a1,1,6,6
269800,Zfp384,3,13,11
269823,Pon3,2,10,9
269831,Tspan12,2,9,9
269854,Nat14,5,6,3
269855,Ssc5d,1,14,14
269862,Olfr1349,1,1,1
269870,Zfp446,3,10,6
269878,Megf8,1,41,41
269881,Map3k10,1,10,10
269902,Vmn2r57,1,6,6
269941,Chsy1,1,3,3
269951,Idh2,1,11,11
269952,Gdpgp1,1,2,2
269954,Ttll13,1,15,15
269955,Rccd1,1,9,9
269959,Adamtsl3,1,30,30
269966,Nup98,5,37,33
269994,Gsg1l,2,7,7
269997,Zfp747,1,3,3
269999,Orai3,1,2,2
270004,Foxi2,1,2,2
270028,Fam155a,2,6,4
270035,Letm2,4,15,11
270049,Galntl6,1,12,12
270058,Map1s,1,7,7
270066,Slc35e1,1,6,6
270076,Gcdh,2,13,12
270084,Lpcat2,3,16,14
270086,Ogfod1,2,13,13
270091,Lrrc36,3,16,14
270096,Mon1b,2,6,6
270097,Vat1l,1,9,9
270106,Rpl13,1,6,6
270109,Pcnx2,1,34,34
270110,Irf2bp2,1,2,2
270118,Maml2,2,6,4
270120,Fat3,1,26,26
270150,Ccdc153,2,8,7
270151,Nlrx1,3,13,10
270152,Jaml,1,11,11
270156,Nkapd1,3,8,7
270160,Rab39,1,2,2
270162,Elmod1,1,11,11
270163,Myo9a,1,44,44
270166,Clpx,2,14,14
270190,Ephb1,2,16,16
270192,Rab6b,1,8,8
270198,Pfkfb4,1,14,14
270201,Klhl18,2,11,10
270210,Zfp651,1,6,6
270328,Gsdmc3,1,13,13
270599,Gm648,1,5,5
270624,Spin4,1,1,1
270627,Taf1,1,39,39
270669,Mbtps2,1,11,11
270672,Map3k15,1,29,29
270685,Mthfd1l,3,30,28
270711,Calhm4,1,2,2
270757,Bpifc,1,16,16
270802,BC048403,2,5,3
270893,Tmem132e,1,9,9
270906,Prr11,1,10,10
271005,Klhdc1,1,13,13
271036,Catsperb,1,27,27
271047,Serpina3b,1,5,5
271127,Adamts16,1,23,23
271144,Ankdd1b,2,17,15
271209,Rp1l1,1,4,4
271221,Rubcnl,1,14,14
271278,BC024139,1,16,16
271305,Phf21b,2,14,13
271375,Cd200r2,1,6,6
271377,Zbtb11,1,11,11
271424,Ip6k3,1,6,6
271457,Rab5a,1,6,6
271508,4933408B17Rik,3,6,6
271564,Vps13a,1,72,72
271639,Adcy10,2,37,34
271697,Cdk15,2,15,14
271711,Tmem169,1,3,3
271786,Galnt13,1,13,13
271813,Agbl2,2,22,18
271842,Rpusd2,1,3,3
271844,Pla2g4f,4,22,20
271849,Shc4,1,12,12
271887,Rbbp8nl,1,13,13
271944,C2cd4d,1,2,2
271970,Arsj,1,2,2
271981,Tbck,1,26,26
272009,Srsf12,2,7,5
272027,Tstd2,3,12,10
272031,Plppr1,1,8,8
272158,Poln,3,26,25
272322,Arntl2,4,18,15
272347,Zfp398,2,6,6
272359,Irf2bp1,1,1,1
272381,Lrrc4b,1,3,3
272382,Spib,1,6,6
272396,Tarsl2,1,19,19
272411,B3gnt6,1,2,2
272428,Acsm5,1,14,14
272465,Tmem255b,2,9,9
272538,Tango6,1,18,18
272551,Gins2,1,5,5
272589,Tbcel,3,10,8
272636,Esyt3,1,23,23
272643,Prss43,1,6,6
272790,Magee2,1,1,1
276742,Taar7e,1,1,1
276770,Eif5a,9,13,7
276829,Smtnl2,1,8,8
276846,Pigs,1,12,12
276852,D11Wsu47e,2,6,5
276865,Olfr1371,1,1,1
276891,Timd4,1,9,9
276905,Armc7,2,4,3
276919,Gemin4,1,2,2
276920,Ccdc42,1,7,7
276950,Slfn8,2,7,6
276952,Rasl10b,4,7,4
277010,Marveld1,1,2,2
277154,Nynrin,1,8,8
277203,Tm4sf19,1,5,5
277250,Kdm3b,1,24,24
277328,Trpa1,2,27,27
277343,Wfdc8,3,11,8
277345,Wfdc16,1,4,4
277353,Tcfl5,2,8,6
277360,Prex1,1,40,40
277396,Klhl23,3,6,4
277414,Trp53i11,4,10,9
277432,Vstm2l,1,4,4
277463,Gpr107,1,18,18
277468,Slc39a12,1,13,13
277496,Lkaaear1,1,4,4
277562,Olfr1286,1,1,1
277666,Gm13078,1,4,4
277667,Gm13089,1,4,4
277668,Gm13088,1,4,4
277743,Fam131c,1,7,7
277744,Srarp,1,2,2
277753,Cyp4a12a,1,12,12
277773,Fam205c,3,6,5
277854,Depdc5,4,49,43
277898,Slc15a5,1,9,9
277935,Olfr519,1,1,1
277939,C2cd3,1,33,33
277973,Slc9a5,1,16,16
277978,Exoc3l,2,14,14
278087,Gm5071,1,1,1
278097,Armcx6,1,4,4
278167,Gm5072,1,1,1
278174,Ssxb3,1,8,8
278180,Vsig4,1,7,7
278203,Spaca5,1,4,4
278240,Spin2c,1,2,2
278255,Tex13c3,1,2,2
278279,Tmtc2,1,12,12
278304,Zfp385c,1,8,8
278507,Wfikkn2,1,2,2
278672,Duxbl1,1,5,5
278676,AY358078,1,9,9
278679,Apol7b,1,5,5
278795,Lrrc10b,1,1,1
279028,Adamts13,4,32,29
279029,Stkld1,1,19,19
279185,Gm13083,1,3,3
279499,Kctd19,2,17,17
279561,Wnk3,2,23,22
279572,Tlr13,1,3,3
279618,Gm715,1,1,1
279653,Pcdh19,2,7,6
279706,Nup62cl,1,9,9
279766,Rhbdd3,4,12,9
280287,Kiss1,1,2,2
280408,Rilp,1,8,8
280411,Lix1l,1,6,6
280621,Selenov,1,6,6
280635,Emilin3,2,5,4
280645,B3gat2,1,4,4
280662,Afm,1,15,15
280667,Adam1b,1,1,1
280668,Adam1a,1,1,1
282619,Sbsn,2,5,4
282663,Serpinb1b,1,7,7
286940,Flnb,2,47,46
286942,Kif19a,1,20,20
317652,Klk15,1,5,5
317653,Klk14,1,5,5
317677,C1s2,1,11,11
317717,Sec22a,1,7,7
317750,Slc24a5,1,9,9
317755,Zar1,1,4,4
317757,Gimap5,1,3,3
317758,Gimap9,1,2,2
319146,Ifnz,1,1,1
319148,Hist1h3c,1,1,1
319149,Hist1h3d,1,1,1
319150,Hist1h3b,1,1,1
319151,Hist1h3e,1,1,1
319152,Hist1h3h,1,1,1
319153,Hist1h3i,1,1,1
319154,Hist2h3b,1,1,1
319155,Hist1h4c,1,1,1
319156,Hist1h4d,1,1,1
319157,Hist1h4f,1,1,1
319158,Hist1h4i,1,1,1
319159,Hist1h4j,1,1,1
319160,Hist1h4k,1,1,1
319161,Hist1h4n,1,1,1
319162,Hist3h2a,1,1,1
319163,Hist1h2aa,1,1,1
319164,Hist1h2ac,1,1,1
319165,Hist1h2ad,1,1,1
319166,Hist1h2ae,1,1,1
319167,Hist1h2ag,1,1,1
319168,Hist1h2ah,1,1,1
319169,Hist1h2ak,1,1,1
319170,Hist1h2an,1,1,1
319171,Hist1h2ap,1,1,1
319172,Hist1h2ab,1,1,1
319173,Hist1h2af,1,1,1
319176,Hist2h2ac,1,1,1
319177,Hist1h2ba,1,1,1
319178,Hist1h2bb,1,1,1
319179,Hist1h2be,3,5,2
319180,Hist1h2bf,1,1,1
319181,Hist1h2bg,1,1,1
319182,Hist1h2bh,1,1,1
319183,Hist1h2bj,1,1,1
319184,Hist1h2bk,1,1,1
319185,Hist1h2bl,1,1,1
319186,Hist1h2bm,1,1,1
319187,Hist1h2bn,1,1,1
319188,Hist1h2bp,2,3,2
319189,Hist2h2bb,1,1,1
319190,Hist2h2be,1,1,1
319191,Hist1h2ai,1,1,1
319192,Hist2h2aa2,1,1,1
319195,Rpl17,1,7,7
319196,Ankef1,1,11,11
319197,Gpr4,1,2,2
319200,Gpr82,1,4,4
319207,Pgbd1,3,6,5
319211,Nol4,7,15,12
319217,Vmn2r7,1,5,5
319229,Sctr,2,15,14
319236,Trim12c,2,9,8
319239,Npsr1,1,10,10
319259,Bricd5,1,5,5
319262,Fchsd1,1,20,20
319263,Pcmtd1,1,6,6
319266,A130010J15Rik,3,4,2
319277,Washc4,1,33,33
319278,Shfl,1,8,8
319293,Gpr141b,1,2,2
319317,Snhg11,1,5,5
319322,Sf3b2,2,23,21
319352,Pianp,3,8,6
319370,Ubald2,1,3,3
319387,Adgrl3,13,36,28
319415,Hs3st5,3,6,6
319430,C5ar2,2,3,2
319433,Serpine3,1,9,9
319446,Dpep2,3,16,12
319448,Fndc3a,1,26,26
319455,Pld5,6,13,10
319468,Ppm1h,2,11,10
319475,Zfp672,6,9,6
319476,Lrtm1,1,3,3
319477,Insyn1,1,3,3
319478,Cxxc4,1,4,4
319480,Itga11,1,30,30
319481,Wdr59,3,29,27
319482,9530053A07Rik,1,20,20
319486,A430057M04Rik,1,3,3
319504,Nrcam,2,32,31
319508,Syt15,2,9,8
319513,Pced1a,2,9,8
319518,Pdpr,1,18,18
319520,Dusp4,1,4,4
319530,Zfp750,1,3,3
319535,Zfp182,2,6,5
319552,Spx,2,7,6
319554,Idi1,1,5,5
319555,Nwd1,1,19,19
319565,Syne2,1,116,116
319579,Defb20,1,2,2
319581,Xkr5,3,9,7
319582,Trmt9b,1,4,4
319583,Lig4,1,2,2
319586,Celf5,4,16,12
319594,Hif1an,1,8,8
319601,Zfp653,2,10,9
319604,Fam168a,3,10,9
319613,Sybu,11,16,8
319615,Zfp944,2,10,7
319618,Dcp1b,1,9,9
319622,Itpripl2,1,1,1
319625,Galm,1,7,7
319634,Efcab5,1,18,18
319636,Fsd1l,4,17,13
319638,Nt5dc1,2,12,12
319642,Rab9b,1,3,3
319651,Usp37,2,27,26
319653,Slc25a40,3,14,12
319655,Podxl2,3,10,8
319660,Agmo,1,13,13
319670,Eml5,1,44,44
319675,Cep295,1,27,27
319695,Ankar,2,26,24
319701,Fbxo48,2,6,4
319710,Frmd6,1,14,14
319713,Ablim3,3,25,24
319719,Simc1,1,10,10
319734,Cacna2d4,3,40,38
319740,Zfyve27,2,14,13
319742,Mpzl3,1,6,6
319748,Zfp865,2,5,3
319757,Smo,1,12,12
319758,Rfx7,1,9,9
319764,A730046J19Rik,1,3,3
319765,Igf2bp2,1,16,16
319767,Atp10b,1,23,23
319772,C130050O18Rik,1,2,2
319776,Tmem72,1,5,5
319800,Slc22a30,1,10,10
319801,Tigar,1,6,6
319804,Glt1d1,1,12,12
319807,Nwd2,1,7,7
319817,Rc3h2,2,23,22
319822,Smyd4,1,11,11
319832,Tmem229a,1,1,1
319845,Bbs9,4,25,23
319848,Slc17a4,1,12,12
319875,Tmprss11b,1,10,10
319876,Cobll1,4,18,15
319880,Tmcc3,6,11,5
319885,Zcchc7,1,9,9
319887,E030030I06Rik,2,3,2
319888,Oacyl,1,15,15
319899,Dock6,1,50,50
319901,Dsel,1,2,2
319909,Ism1,1,6,6
319922,Vwc2,1,4,4
319924,Apba1,1,13,13
319929,A630076J17Rik,1,3,3
319930,Ceacam19,1,7,7
